label,phi,phi_over_pi,L,rank_by_w_loc5,mode_index,eigenphase,abs_eigenvalue_minus_1,w_loc3,w_loc5,P0,ipr,overlap_weight
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,12,28,1.6614968404435009,1.2212453270876722e-15,0.06515301986896677,0.08926658354420587,0.013099946724881933,0.006379461698576092,0.006616766679833628
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,1,1,-3.0753520641515713,1.9984014443252818e-15,0.990271596970646,0.9987865133978124,0.365973569012874,0.27341222087226263,0.29253045804306477
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,2,0,0.06624058943822328,6.661338147750939e-16,0.990271596970646,0.9987865133978124,0.3659735690128733,0.27341222087226263,0.2925304580430645
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,3,51,2.656496149073897,4.884981308350689e-15,0.9817170283212979,0.9945756709854459,0.2185759145053371,0.18545681061410046,0.0007863817003965295
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,4,52,-0.4850965045159027,1.0103029524088925e-14,0.981717028321298,0.9945756709854457,0.21857591450533737,0.18545681061410063,0.0007863817003965672
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,5,38,1.570318119420074,8.881784197001252e-16,0.0495003038584161,0.06550945813925857,0.009940289630523189,0.0042713292862039225,0.004380102611520733
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,6,12,-1.5862230475859678,2.220446049250313e-16,0.04952123309886311,0.06548967249619682,0.009715658557323252,0.00427001346992056,0.004417024564862325
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,7,14,-1.556317465760473,3.885780586188048e-15,0.049396915224222425,0.06544031234736389,0.010131472983820654,0.004272201196194323,0.004325051451885448
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,8,36,1.5404350216556069,1.5543122344752192e-15,0.049454709213029045,0.0653762417310019,0.00945801816370506,0.004268219069652825,0.004434363430537604
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,9,40,1.60023549353696,1.5543122344752192e-15,0.04921671178411409,0.0652884847455574,0.01028910612138454,0.004272685686647893,0.0042537179330706274
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,10,10,-1.61607298478875,6.661338147750939e-16,0.04929676691618816,0.06516643372362083,0.009168254099618176,0.004265942219661796,0.004431110958550922
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,11,16,-1.5263987458087822,5.773159728050814e-15,0.04896552116242428,0.06506114933061773,0.010413267497809527,0.004272850502902565,0.004168280822750546
refined_max_T6000,0.9285151620609833,0.29555555555555557,120,12,34,1.5106286534328126,1.1102230246251565e-16,0.049044722089545766,0.06485973141639442,0.008847761470317973,0.004263216559974789,0.004406742569134615
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,1,0,-3.075352064151571,1.7763568394002505e-15,0.990271596970646,0.9987865133978124,0.3659735690128734,0.27341222087226275,0.2925304580430764
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,2,1,0.06624058943822522,5.329070518200751e-15,0.990271596970646,0.9987865133978123,0.3659735690128726,0.27341222087226247,0.29253045804307604
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,3,2,2.6564961490738908,5.995204332975845e-15,0.981717028321298,0.994575670985446,0.2185759145053368,0.18545681061410083,0.000786381700396611
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,4,3,-0.48509650451590697,2.4424906541753444e-15,0.9817170283212977,0.9945756709854457,0.21857591450533587,0.18545681061410074,0.0007863817003966101
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,5,429,2.3267313958665103,3.774758283725532e-15,0.022260332945224916,0.044556990598312,0.00046717630038736166,0.004364588593356594,0.0003231276427886785
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,6,439,-0.8207292465370568,2.6645352591003757e-15,0.02289297895551802,0.044059053072538636,0.0003711631227267677,0.004245782719768961,0.000299002294858393
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,7,9,1.5831506014215104,2.55351295663786e-15,0.031832088018859006,0.044032384476246904,0.005538555670044105,0.0031477368813730274,0.0034916170832539144
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,8,396,-0.7995264476551569,1.3322676295501878e-15,0.02024182676851208,0.04403215475576521,0.0003695070610524381,0.004404701423835318,0.00027801852419510946
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,9,49,-1.569793659316213,4.551914400963142e-15,0.03183286620022138,0.04401482796762093,0.005449140349790783,0.0031475135018751137,0.003487885503294033
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,10,58,-1.547088470904512,2.220446049250313e-15,0.03175203656949947,0.04396936192496271,0.005599319919151232,0.0031477213756087087,0.003484622970207081
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,11,75,-1.7398664789765752,4.218847493575595e-15,0.03199219921461709,0.04396708014542526,0.004252851893727578,0.003166039358710262,0.0024724897220319425
