t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
1296,12,1.0471975511965976,0.3333333333333333,B,-48.70603234228869,-0.06446560883907848,0.7107528028134726,0.7289744279174599,0.5562528363345681
1297,12,1.0471975511965976,0.3333333333333333,B,-48.358853877427386,0.3445548496936881,0.7239807652885444,0.7309072688185769,0.0
1298,12,1.0471975511965976,0.3333333333333333,B,-48.663983184212874,-0.00790828725463022,0.7107672581511172,0.7289849088781635,0.556258109837807
1299,12,1.0471975511965976,0.3333333333333333,B,-48.22643716140457,0.538088270331792,0.7239741684890394,0.7309034403444894,0.0
1300,12,1.0471975511965976,0.3333333333333333,B,-48.714000703938,0.0042566570472041265,0.7107793179264309,0.7289927630294314,0.5562666654517345
1301,12,1.0471975511965976,0.3333333333333333,B,-48.37686015863032,0.46794003917842586,0.7239830108718475,0.7309090609291492,0.0
1302,12,1.0471975511965976,0.3333333333333333,B,-48.86607786627486,-0.03282566030687231,0.7107730825773692,0.7289889941354565,0.5562591594406145
1303,12,1.0471975511965976,0.3333333333333333,B,-48.779938991244066,0.1622937412617566,0.7240001469000846,0.730918723573218,0.0
1304,12,1.0471975511965976,0.3333333333333333,B,-49.089388819456886,-0.10429275383830516,0.7107767263633736,0.7289921031948637,0.5562578477513592
1305,12,1.0471975511965976,0.3333333333333333,B,-49.303947812581235,-0.2560900384857714,0.7240014317741092,0.7309192347062137,0.0
1306,12,1.0471975511965976,0.3333333333333333,B,-49.3244263059317,-0.18141406256038525,0.7108026325861009,0.7290074458001354,0.556286974826673
1307,12,1.0471975511965976,0.3333333333333333,B,-49.76862518790717,-0.6191950238096808,0.7240011024023145,0.7309189484656312,0.0
1308,12,1.0471975511965976,0.3333333333333333,B,-49.50702302519247,-0.23321806747978757,0.710814796436137,0.7290145902869777,0.5563002008028499
1309,12,1.0471975511965976,0.3333333333333333,B,-50.017489360226875,-0.7811547339464205,0.7240196969481962,0.7309290908447034,0.0
1310,12,1.0471975511965976,0.3333333333333333,B,-49.59403446623227,-0.23891448460976303,0.7108131867771595,0.7290131173913647,0.5563008659418978
