label,phi,phi_over_pi,L,mode_index,eigenphase,abs_eigenvalue_minus_1,w_loc3,w_loc5,P0,ipr,overlap_weight,tail_fit_ok,tail_kappa,tail_rmse_log,tail_d_min,tail_d_max,rank_by_w_loc5
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,59,1.5539151305146532,7.438494264988549e-15,0.026708364325490397,0.03554206187728698,0.00517576894662523,0.0023008863175525917,0.0023198555572029244,1,0.0,0.006452405692492548,6,40,7
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,20,-1.6123994611419268,7.771561172376096e-16,0.026746016110858063,0.03553329852143161,0.004978183614673639,0.002301204472438998,0.0023492851079414635,1,3.3756744677322024e-05,0.021673173446191102,6,40,8
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,24,-1.5794264409903616,8.881784197001252e-16,0.02668225505626252,0.03552846713478258,0.005234816465359662,0.0023008566617517432,0.002305690663119869,1,1.021397980758101e-05,0.001665712839702624,6,40,9
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,56,1.570420493105252,6.772360450213455e-15,0.026651812969696213,0.03550899683907215,0.005291197964383136,0.00230088284281174,0.002289729532926734,1,1.5446005567131043e-05,0.0007068662982105997,6,40,10
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,62,1.5209669386342528,1.1102230246251565e-15,0.02673922296560338,0.03550850072137288,0.0049038828435557106,0.0023013492470206134,0.0023539645621538673,1,8.464358828296505e-05,0.02381938218715144,6,40,11
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,25,-1.5629158863097758,1.1102230246251565e-15,0.026618170934326203,0.035484827899932146,0.005345278314635748,0.002300973831940797,0.0022721912821762466,1,9.234740086687547e-06,0.002537974882752712,6,40,12
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,18,-1.6288428913157567,5.773159728050814e-15,0.026719540114618127,0.03546991100355694,0.004824539938312006,0.0023014951086317414,0.002355698985033909,1,0.00014951517315021467,0.027543399276215325,6,40,13
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,82,1.586933855696306,9.547918011776346e-15,0.026582199190998964,0.035456923462406746,0.0053973452417838816,0.0023011370406178944,0.0022532867907779897,1,0.0,0.007594613246195864,6,40,14
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,28,-1.546402034913765,1.9984014443252818e-15,0.026544481590221408,0.03542600368977685,0.0054475930728705374,0.002301378038208457,0.002233218886497745,1,0.0,0.013252305918618833,6,40,15
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,66,1.5045426996809745,1.5543122344752192e-15,0.02668491248412078,0.03541578215808718,0.004739689057258723,0.0023016326035023545,0.002354275588816649,1,0.00020750740820993165,0.03348293122751123,6,40,16
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,1,0.06624058943822336,8.881784197001252e-16,0.9902715969706462,0.9987865133978125,0.36597356901287226,0.27341222087226225,0.2925304580430642,1,1.163356744907138,0.09207495133182726,6,40,1
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,0,-3.0753520641515673,2.4424906541753444e-15,0.9902715969706459,0.9987865133978122,0.365973569012873,0.27341222087226213,0.29253045804306493,1,1.1633567357224817,0.09207496103471027,6,40,2
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,2,2.656496149073893,8.881784197001252e-16,0.9817170283212979,0.9945756709854459,0.21857591450533498,0.1854568106141009,0.0007863817003965429,1,0.9285787802005879,0.11437931118954267,6,40,3
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,3,-0.4850965045159009,1.1324274851176597e-14,0.9817170283212978,0.9945756709854457,0.21857591450533623,0.18545681061410085,0.0007863817003965665,1,0.928578780502477,0.11437931072501786,6,40,4
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,19,-1.5709360801584478,2.6645352591003757e-15,0.020253186707509273,0.026747387611437006,0.00407815182899483,0.0016849109721979942,0.0018228837304671657,1,2.0075355557579507e-05,0.0009546021117816624,6,40,5
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,89,1.564585987360276,3.552713678800501e-15,0.020258760646312296,0.026746284949502923,0.004041323644562409,0.001684825563002877,0.0018294175347340806,1,1.787973506424882e-05,0.0013367738437133376,6,40,6
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,51,1.5767286393549202,1.3322676295501878e-15,0.02024281349608709,0.026743126116371373,0.004112838019638368,0.0016850066288822173,0.0018156863160915925,1,1.5870736539387764e-05,0.00162169527041213,6,40,7
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,74,-1.583075383228705,1.9984014443252818e-15,0.02025922662025233,0.026739500392337523,0.004002296597472192,0.0016847490041598182,0.0018352007215943714,1,1.0842075744964863e-05,0.003916254182477805,6,40,8
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,26,-1.5587908500465644,1.7763568394002505e-15,0.020227832329550895,0.026733713391423823,0.004145402207600071,0.0016851134037717626,0.001807907731129185,1,7.5569939358751455e-06,0.0044576233947310525,6,40,9
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,124,1.552450814687872,6.661338147750939e-16,0.020254165666596945,0.02672661956101262,0.0039609817474954645,0.001684679462440127,0.0018401421173697737,1,3.595501684788652e-06,0.00807682435915812,6,40,10
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,54,1.5888756964697697,3.552713678800501e-15,0.020208310563022962,0.026719249787615806,0.0041758228225407526,0.0016852315588692301,0.00179962556634838,1,0.0,0.008489056870261337,6,40,11
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,116,-1.5952056427179977,6.439293542825908e-15,0.020243055976625634,0.026707139802418803,0.003917262931086597,0.001684614766550356,0.001844146908280114,1,1.4530157985239418e-06,0.012714960639242757,6,40,12
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,30,-1.5466426886722602,5.440092820663267e-15,0.020184185712670808,0.026699715924714325,0.004204032260062417,0.001685360673581091,0.0017909123891974047,1,0.0,0.012657044803942535,6,40,13
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,92,1.54032624280385,7.549516567451064e-15,0.020225280428340778,0.026680478524614023,0.0038710015735609784,0.0016845525123253147,0.001847117285748717,1,8.227958062835796e-06,0.016850953892065663,6,40,14
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,68,1.6010242760216755,2.220446049250313e-16,0.020155260504009773,0.026674966366113415,0.004229912722755035,0.0016854995799383122,0.001781835653441355,1,3.5799553286280243e-06,0.016102822573543757,6,40,15
refined_max_T6000,0.9285151620609833,0.29555555555555557,300,79,-1.607323770934812,6.439293542825908e-15,0.020200133997042673,0.02664598125468308,0.0038220413918193716,0.0016844901742050695,0.001848953194823403,1,2.5691889673924292e-05,0.01984055394547693,6,40,16
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,0,-2.926581831060431,2.886579864025407e-15,0.9916795526890233,0.9977244896478741,0.22769409056244028,0.2205535142809454,0.032146709131614964,1,1.1310372765246495,0.19259671755231939,6,30,1
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,1,0.21501082252936082,5.218048215738236e-15,0.9916795526890232,0.9977244896478741,0.22769409056244014,0.22055351428094547,0.032146709131614895,1,1.1310372768014576,0.192596717261402,6,30,2
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,179,-0.7310042814478064,1.3322676295501878e-15,0.45529011423820204,0.5957256677019275,0.02617438235990098,0.05697004084924725,0.02419559329232995,1,0.15178271222675124,0.028587366512168637,6,30,3
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,185,2.4105883724282644,3.219646771412954e-15,0.4552898841559922,0.5957253673606719,0.026174369589783003,0.056969983622626105,0.02419558144843851,1,0.1517826074007541,0.028587324157883388,6,30,4
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,206,-2.4025214919644604,3.774758283725532e-15,0.05092774765051653,0.07884523504147636,0.013901215288579315,0.006066030368110777,0.005980708126008422,1,0.06403117555800278,0.11772116591604398,6,30,5
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,295,-0.7895986154636956,3.552713678800501e-15,0.06401461157783034,0.07867882496219004,0.011042338319781514,0.005196645844511067,0.006855012714120416,1,0.0009992051108034905,0.4380280711555549,6,30,6
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,222,0.7404756927021151,4.440892098500626e-16,0.05156155529855813,0.07847829938473577,0.014336879925358658,0.006181459557049263,0.006095515873879612,1,0.04847899946546649,0.12882227694681708,6,30,7
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,319,-0.8017740983556634,9.103828801926284e-15,0.06718021710578154,0.07805290589591796,0.011956649398503107,0.005577600679122607,0.0073813616668655544,1,0.0,0.6486951703774422,6,30,8
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,290,2.3473093837269,2.6645352591003757e-15,0.05465206745346567,0.07712957036696859,0.006716163420576006,0.005427148022850803,0.003963073078485131,1,0.0,0.5863267288768284,6,30,9
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,272,-0.7784151836012222,4.218847493575595e-15,0.0552818029631666,0.07605889200454806,0.007541917363220629,0.005494837101485309,0.004221732318380958,1,0.0,0.3128172509779129,6,30,10
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,220,0.7379191276007182,5.329070518200751e-15,0.04669669422173242,0.07328780047955864,0.012573341261656207,0.005817360191200285,0.005460103607060385,1,0.03669328925439997,0.13230162221793917,6,30,11
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,210,-2.399418218659601,6.772360450213455e-15,0.048376580982549516,0.07242164737825266,0.013702228921801276,0.005781148321435911,0.005776181203899815,1,0.018273456142395488,0.14059469609386585,6,30,12
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,323,-0.8142416300764651,3.1086244689504383e-15,0.058588563727575545,0.07079617152776385,0.009331198305314379,0.0056524764865986616,0.005687257223244678,1,0.0,0.7370355594720701,6,30,13
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,276,2.3592545673299217,3.1086244689504383e-15,0.04365277362337342,0.06795102023622814,0.003980735828362005,0.004958164430927132,0.0023577331973703313,1,0.0,0.28633020174758245,6,30,14
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,264,2.3679890881967407,6.217248937900877e-15,0.05208705041056383,0.0675744848596963,0.008946895224723202,0.004710901299785038,0.005888298029609733,1,0.0,0.1346907382578982,6,30,15
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,326,2.33538140804657,4.773959005888173e-15,0.04930255394335577,0.0671850866423751,0.006499664046864861,0.005022827038084606,0.004111196847162039,1,0.0,0.48444390065764525,6,30,16
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,1,0.21501082252936068,2.3314683517128287e-15,0.9916795526890231,0.9977244896478741,0.22769409056244017,0.2205535142809453,0.032146709131614784,1,1.128177170845964,0.16427959806080392,6,40,1
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,0,-2.9265818310604352,2.220446049250313e-16,0.9916795526890231,0.9977244896478741,0.2276940905624401,0.22055351428094536,0.032146709131614846,1,1.1281771814277783,0.1642795832896516,6,40,2
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,244,2.410588372284792,7.993605777301127e-15,0.4552899995704627,0.5957255180188707,0.026174375995817407,0.0569700123289272,0.024195587389802882,1,0.1520029886434498,0.02421967675093489,6,40,3
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,245,-0.7310042813043355,5.995204332975845e-15,0.45528999882356064,0.5957255170434999,0.02617437595386385,0.056970012142888625,0.02419558735096223,1,0.15200298790274114,0.024219676389950814,6,40,4
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,324,2.3530363355636243,7.105427357601002e-15,0.04861627965784533,0.06097686888766355,0.00808179845453379,0.003960016822918787,0.004919995087116166,1,0.0,0.4549628387492179,6,40,5
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,391,2.3439786573029404,7.771561172376096e-16,0.051101409535221104,0.060888988742979294,0.008878372785756376,0.004130095642829717,0.005445578795726131,1,0.0,0.6032236564720979,6,40,6
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,209,-2.4032398872941343,3.552713678800501e-15,0.03873399762475689,0.06019538239827722,0.010551177934304254,0.004621971325263969,0.004551569940443168,1,0.059111996488849586,0.1934855775653329,6,40,7
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,294,0.7393062105696026,8.659739592076221e-15,0.03906799328483833,0.06001784019770845,0.010772247919418934,0.004522626372973097,0.004616453207265779,1,0.033268182155338534,0.2863289140384344,6,40,8
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,419,2.334578511410959,2.9976021664879227e-15,0.04997806543199984,0.05994579262280797,0.008136090469894117,0.004424206082433617,0.004893079148930798,1,0.0,0.8469776910335974,6,40,9
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,306,2.3615444240470262,9.769962616701378e-15,0.04237485842844643,0.05916146104941552,0.005506030295523754,0.004309179997841215,0.0029897042210428977,1,0.0,0.4083038827596562,6,40,10
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,214,-2.401165750303555,0.0,0.037146796166620824,0.056451905788841274,0.010359453684080264,0.004204891415327535,0.004421146868351687,1,0.011636606365574086,0.2603246825404281,6,40,11
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,283,0.7375502651554684,9.103828801926284e-15,0.03581689779270538,0.056234407887404365,0.009656019588264909,0.004537593338401598,0.004191992288979906,1,0.0547655546299969,0.24129893649369222,6,40,12
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,327,-0.791917664007904,1.1102230246251565e-14,0.03854126607604569,0.05602113132906622,0.004424549788412189,0.003906353147594872,0.002640137270480876,1,0.0,0.49773065069969413,6,40,13
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,395,-0.800952533964007,2.4424906541753444e-15,0.03795945919669274,0.05289028314175774,0.004787055283526158,0.003788191783281746,0.00299454192349292,1,0.0,0.4893457626324341,6,40,14
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,331,-0.7763684643360423,6.328271240363392e-15,0.040931959699773576,0.05255800716405325,0.007054938116179312,0.003555341105294716,0.004595614449144179,1,0.0,0.18406170527248528,6,40,15
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,292,0.7417250975953928,2.6645352591003757e-15,0.0346662057975386,0.052228525994190714,0.009747411420460702,0.0038782188200331726,0.0041605827019794,1,0.0018327834830090919,0.1772767153786571,6,40,16
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,1,0.21501082252936243,2.6645352591003757e-15,0.9916795526890234,0.9977244896478742,0.22769409056244017,0.22055351428094552,0.03214670913161475,1,1.1281771952088289,0.16427956688792034,6,40,1
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,0,-2.9265818310604335,4.9960036108132044e-15,0.991679552689023,0.9977244896478741,0.2276940905624394,0.22055351428094544,0.03214670913161466,1,1.1281771898922481,0.16427957366092613,6,40,2
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,343,2.4105883722851242,1.1102230246251565e-16,0.45528999919705,0.5957255175312356,0.02617437597484235,0.056970012235916585,0.02419558737038429,1,0.1520029882731346,0.024219676570452132,6,40,3
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,299,-0.7310042813046683,4.107825191113079e-15,0.45528999919698354,0.5957255175311518,0.026174375974836656,0.05697001223590453,0.024195587370379117,1,0.15200298827302056,0.024219676570399067,6,40,4
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,534,2.346049109526343,6.661338147750939e-16,0.034048803233383364,0.045830517401089975,0.004637363772090724,0.0031793474559022976,0.0026856877164234834,1,0.0,0.7404976909077242,6,40,5
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,505,2.352643229073035,1.5543122344752192e-15,0.031813955936492846,0.045156133478952545,0.0038889623189488974,0.00317856199337712,0.0021610182574773058,1,0.0,0.6193803470226457,6,40,6
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,565,-0.806481105389532,1.1102230246251565e-16,0.03742835982676335,0.04370228379828012,0.0064194054842174105,0.0031744249642407093,0.0038966924621036494,1,0.0,0.7945159245429728,6,40,7
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,452,-0.7801045737236868,6.217248937900877e-15,0.031913578244566004,0.04242647820980794,0.004825740080854912,0.0028395767584186906,0.0028496271992377604,1,0.0,0.31720603381799256,6,40,8
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,459,-0.7862329877488192,8.215650382226158e-15,0.03384587508360482,0.04176017305325632,0.005936848229285494,0.002707035290711183,0.0037645733071603273,1,0.0,0.34455659127116783,6,40,9
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,551,-0.7994985388321466,2.6645352591003757e-15,0.03571865374830603,0.04115053637537725,0.006577210149106001,0.002896275782644186,0.004156576103539045,1,0.0,0.5473111367205394,6,40,10
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,569,2.339412268605301,4.440892098500626e-16,0.030573476961758852,0.04111915478860451,0.004107656756702807,0.0029262828894324622,0.00249690928654672,1,0.0,0.611424258227207,6,40,11
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,524,-0.7927063608053901,1.1102230246251565e-15,0.03436805459458222,0.04049260387763721,0.006336454167346831,0.002767496168105969,0.004079251242710172,1,0.0024198523699800723,0.4262486758325187,6,40,12
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,393,0.7420769734235432,1.5543122344752192e-15,0.026875848246000106,0.04048722229463291,0.0075507930907406495,0.0033723536723396256,0.0031772805395127025,1,0.0,0.23674719486065338,6,40,13
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,327,-2.400434215444904,3.3306690738754696e-15,0.026075598706141262,0.03992666536616422,0.007179107925841673,0.003133470859623572,0.0030629595168854547,1,0.0014390333255669592,0.2606307517125889,6,40,14
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,447,2.359167032204674,1.3766765505351941e-14,0.02513822022367839,0.03883816688575665,0.002332393899499731,0.002830252709594543,0.0013075740906593784,1,0.0,0.35112492729029576,6,40,15
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,332,-2.3984854663973425,7.993605777301127e-15,0.026099199891048898,0.03880434774914729,0.007450623470774742,0.0032166022183598747,0.00311749786653528,1,0.0,0.15580402857464762,6,40,16
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,0,0.21501082252936204,3.3306690738754696e-15,0.9916795526890232,0.9977244896478742,0.22769409056243992,0.2205535142809455,0.03214670913161473,1,1.128177178319961,0.1642795878114531,6,40,1
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,1,-2.926581831060438,3.3306690738754696e-16,0.9916795526890232,0.997724489647874,0.22769409056243992,0.2205535142809455,0.032146709131614826,1,1.128177173080732,0.16427959372518475,6,40,2
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,490,2.410588372285126,5.551115123125783e-16,0.45528999919705043,0.5957255175312338,0.026174375974842994,0.056970012235915635,0.02419558737038466,1,0.15200298827312508,0.02421967657043942,6,40,3
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,428,-0.7310042813046681,5.329070518200751e-15,0.4552899991969893,0.5957255175311577,0.026174375974838314,0.05697001223590594,0.024195587370380144,1,0.15200298827304753,0.02421967657041924,6,40,4
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,758,-0.8006879848777242,6.661338147750939e-16,0.027953817087951756,0.03313964243908885,0.004806416006339544,0.0022580971012077953,0.0029246632244251413,1,0.0,0.6966477093093892,6,40,5
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,556,-2.4019671337577795,7.993605777301127e-15,0.021305793199297526,0.032748116616904965,0.005861142784048308,0.002477956327449637,0.0025088834627697847,1,0.025429383895014403,0.3330474081235621,6,40,6
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,643,-0.7814498209293305,1.6653345369377348e-15,0.023588012351471534,0.032501086963717514,0.003192395559733816,0.0022791375491593747,0.0017666583059306167,1,0.0,0.4277709987507513,6,40,7
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,636,-0.7860150824210311,3.3306690738754696e-15,0.025502988392173114,0.03234718053192232,0.004206127540659998,0.0020615649072886653,0.0025656754175764204,1,0.0,0.3859544483874294,6,40,8
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,767,-0.8057347290265889,2.4424906541753444e-15,0.02589828226586361,0.032213583209508,0.003969837657226231,0.002326047598639247,0.002377844130105444,1,0.0,0.8110068617505363,6,40,9
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,377,0.7402218567574115,4.218847493575595e-15,0.0211190259239948,0.03216846033032345,0.005871689885929551,0.002429205927315696,0.002501005973377863,1,0.01358573980718065,0.3227201871331461,6,40,10
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,724,2.348902815554412,5.773159728050814e-15,0.022465722627524148,0.031858523937717806,0.002735020843686055,0.002199376115507386,0.0015892726625140834,1,0.0,0.5999994330481022,6,40,11
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,746,-0.7956453013713338,1.7763568394002505e-15,0.02681502809479956,0.03178276550243979,0.004776961283168537,0.0021076768926486748,0.002981577361746706,1,0.0,0.515956778152258,6,40,12
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,379,0.7390814900336826,4.773959005888173e-15,0.020421084686065058,0.03169495738179662,0.005554960314102904,0.002372475072477587,0.002394604657323468,1,0.03737117351781826,0.2549628258870351,6,40,13
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,719,-0.7907423029538265,6.5503158452884236e-15,0.026097759065125466,0.03166932307018237,0.004587560787421406,0.0020459509668888007,0.0028734118907900843,1,0.0009865214467073568,0.43926932327071366,6,40,14
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,760,2.3440310582367583,6.994405055138486e-15,0.02193399570078009,0.030529997185809427,0.0027688198603467323,0.00211888935513754,0.0016707515083528202,1,0.0,0.5648060410786082,6,40,15
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,300,663,2.3537565643962517,3.552713678800501e-15,0.02039416086111684,0.030300083674362436,0.0021980389157608827,0.002117461229682086,0.001265811136318207,1,0.0,0.4550143173893111,6,40,16
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,0,0.1992815304281313,1.3322676295501878e-15,0.991885007376209,0.9977972202204554,0.23064401525459755,0.21988076153688452,0.03072374208960271,1,1.1369056976315668,0.1937642711168128,6,30,1
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,1,-2.9423111231616614,4.440892098500626e-16,0.9918850073762087,0.9977972202204551,0.23064401525459644,0.21988076153688454,0.030723742089602563,1,1.1369056975626814,0.19376427116689426,6,30,2
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,181,-0.7327665220165841,7.66053886991358e-15,0.37527597096655946,0.5041862326522962,0.017705087910716726,0.04682833885550733,0.016243817006297092,1,0.11793705820532936,0.025848462881458475,6,30,3
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,176,2.4088261398344746,3.552713678800501e-15,0.37526925073967693,0.5041772085024696,0.01770478805181644,0.0468266741189413,0.016243539869126078,1,0.11793534823794875,0.02584778823658112,6,30,4
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,198,-2.4076887798548867,3.3306690738754696e-16,0.33382455202416417,0.46147754364614696,0.09702037074733053,0.034613639270932285,0.043648104377798556,1,0.0892601369012989,0.01199995043632065,6,30,5
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,178,0.7339037561545088,4.440892098500626e-15,0.33370286085595585,0.4613101130240714,0.09698490051912487,0.034589202562152414,0.0436321348492142,1,0.08924021113616624,0.011987424485028871,6,30,6
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,314,-0.8022856250341306,2.1094237467877974e-15,0.06363178723714548,0.07899782956824541,0.010164059715829855,0.005653427054697046,0.005978430775196684,1,0.0,0.5399707629602267,6,30,7
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,290,-0.7900556717584313,3.4416913763379853e-15,0.057453708420678325,0.0748839373193372,0.008761779083081525,0.005320807331527413,0.005181274492071689,1,0.0,0.3316095417073452,6,30,8
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,319,-0.8146332742882942,1.3322676295501878e-15,0.05335075021560538,0.0701178477108376,0.0073521560017069144,0.005448388194718287,0.004310475386674058,1,0.0,0.5686329072990632,6,30,9
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,344,2.3192868654523897,1.9984014443252818e-15,0.056354868874553564,0.06829253239544558,0.008955632951784885,0.005654438173128475,0.0053127986035755356,1,0.018376789047199894,0.7102342860821365,6,30,10
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,303,2.3470438779291687,1.5543122344752192e-15,0.04469261779454435,0.06828218453499206,0.004237600250648576,0.005192857694612668,0.0023316976110771895,1,0.0,0.3697516264803368,6,30,11
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,268,-0.7787034962375338,1.9984014443252818e-15,0.04548427880882805,0.06580686352690585,0.0047024544327161286,0.005805888399575234,0.0022835904872583425,1,0.0,0.19331268152199205,6,30,12
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,301,2.3568909963366336,7.771561172376096e-16,0.05246227499357546,0.06544835496266818,0.00967520095442981,0.0051695786396473275,0.006776417749014722,1,0.002861936193565055,0.23847313756937313,6,30,13
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,335,2.332203925476966,5.773159728050814e-15,0.05705595628273093,0.06484978049148155,0.010995451655572594,0.005386501493971758,0.00720940459344538,1,0.0,0.49065756729171695,6,30,14
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,333,2.3351040401823604,6.661338147750939e-16,0.04334643362971779,0.0638436961154126,0.004821449036460229,0.00483477765229773,0.0029979292934155235,1,0.0,0.3538468258980647,6,30,15
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,120,274,2.3676132996785433,1.3322676295501878e-15,0.04705125539118964,0.06322661605435097,0.0071580624238834,0.0048976166574814725,0.004625108240463045,1,0.0,0.0805295819853035,6,30,16
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,0,-2.9423111231616597,3.1086244689504383e-15,0.9918850073762091,0.9977972202204552,0.23064401525459666,0.2198807615368844,0.030723742089602536,1,1.1340259459016098,0.16527763867617515,6,40,1
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,1,0.1992815304281344,7.771561172376096e-16,0.9918850073762089,0.9977972202204552,0.23064401525459666,0.21988076153688424,0.030723742089602768,1,1.1340259346411203,0.16527765184932627,6,40,2
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,290,2.4088261356674487,2.4424906541753444e-15,0.3752726519490995,0.5041817757693458,0.017704939844743705,0.04682751668419941,0.016243680156198842,1,0.11814645038833686,0.021905032780959142,6,40,3
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,208,-0.7327665178494775,2.220446049250313e-16,0.3752725696126327,0.504181665191306,0.01770493611130013,0.04682749624560121,0.016243676713229852,1,0.11814641538022332,0.021905016031327308,6,40,4
pp_primary_left_T6000,1.733178845836952,0.5516879611545139,160,231,0.7339038166711119,3.3306690738754696e-15,0.33376618146199644,0.46139723877274014,0.09700335631208276,0.0346019212271014,0.04364044403800667,1,0.08947688784410483,0.01028500191036829,6,40,5
