T,policy,phi_index,phi,phi_over_pi,T0,T1,v_fit_A,v_fit_B,v_fit_ABB,v_fit2_A,v_fit2_B,v_fit2_ABB,v_T_A,v_T_B,v_T_ABB,delta_v_A,delta_v_B,delta_v_ABB,deltaP_late_mean_ABB,deltaP_final_ABB,w_loc3_ABB,w_loc5_ABB,P0bar_ABB,stable_A,stable_B,stable_ABB,strict_raw,drift_raw,strict_stage3,drift_stage3,pp_primary,pp_sensitivity,mismatch_sign,adv_v
900,scaled,36,3.141592653589793,1.0,600,750,-0.053325612659524124,-0.005974595816254441,0.04817870699129852,-0.05334604490590513,-0.006025178260677091,0.04813177742319795,-0.05342524467141507,-0.006079991051955195,0.0469397884118502,0.00021987574966793322,0.0012926950884595409,0.00033761144540252197,0.3477211609030419,0.3406804760610399,0.3604594037215797,0.37579141646776176,0.08628276538764376,1,1,1,1,1,0,0,0,0,0,0.054153302807552955
900,scaled,37,3.2288591161895095,1.0277777777777777,600,750,-0.053395256626239125,-0.0059838783781118645,0.049492625985317916,-0.05337473222347039,-0.0060202616355696775,0.04954426697751128,-0.05347762691660555,-0.006093975514287582,0.048376924492785,0.00019308558056782554,0.0012969754846646015,0.0002558336068709671,0.2987176908579368,0.28975813460815275,0.30668310467371895,0.3222712103142865,0.06616921764284729,1,1,1,1,1,0,0,0,0,0,0.05547650436342978
900,scaled,38,3.316125578789226,1.0555555555555556,600,750,-0.05361572371651633,-0.006011900726647426,0.04440237985373382,-0.053573126329562355,-0.006005306533099387,0.04443006828664921,-0.053561572378898435,-0.006135777796128631,0.04346389833821577,0.00022325900901865037,0.0013112689272133634,0.00021501648611003954,0.227700933841228,0.2202733559764905,0.2570139217930487,0.2723684351558082,0.050225080093455624,1,1,1,1,1,0,0,0,0,0,0.05041428058038124
900,scaled,39,3.4033920413889427,1.0833333333333335,600,750,-0.054001570078641946,-0.006059357559179255,0.031608352064779494,-0.0540309657555318,-0.005980481875256346,0.03163361265178418,-0.05410238775115,-0.00620488848132832,0.03091548523299162,0.00019888782716576126,0.0013193882036439761,0.00023609186701386772,0.1378613941184398,0.14970907327015992,0.21445586634417502,0.22914450005925438,0.038789395489314635,1,1,1,1,1,0,0,0,0,0,0.037667709623958746
900,scaled,40,3.490658503988659,1.1111111111111112,600,750,-0.05453846703438976,-0.006128013081424913,0.012134890614431671,-0.054561118030873254,-0.00594885998431588,0.012065103160759733,-0.054641006776424646,-0.006300314071559097,0.011413171915951112,0.00020659912842437705,0.0012962757653393253,0.00027350034198449225,0.036029616949543534,0.04561950347789584,0.19097873498262324,0.20803904670248352,0.03287412409910327,1,1,1,1,1,0,0,0,0,0,0.018262903695856585
900,scaled,41,3.5779249665883754,1.1388888888888888,600,750,-0.05521004251508764,-0.006221715345992747,-0.01769230270942003,-0.055187907320052784,-0.005921086794020915,-0.01768569955093401,-0.05529697328123845,-0.006420540465359219,-0.01775729686753698,0.0001917456335064141,0.0012713817673168076,0.000576334299424823,-0.06587783538510988,-0.12067842299152509,0.22916448409929044,0.25323510829454476,0.037425669623036006,1,1,1,1,0,0,0,0,0,0,-0.011470587363427282
900,scaled,42,3.665191429188092,1.1666666666666665,600,750,-0.05600336346172716,-0.006347906233474595,-0.05760400910053346,-0.05601863201572826,-0.005922292648089315,-0.05746433803911054,-0.055941317392715045,-0.006563949188473782,-0.05610391174726176,0.00018387401713820112,0.0012803500829049992,0.0005749986555189934,-0.18378783118636252,-0.13811077336873445,0.23467222266414112,0.2570517529119713,0.03909798881296648,1,1,1,1,0,0,0,0,0,0,-0.05125610286705887
900,scaled,43,3.752457891787808,1.1944444444444444,600,750,-0.056885091263286364,-0.006519344957010927,-0.10027986529345581,-0.056835390143983804,-0.005999775547024162,-0.10037809350310764,-0.05690648037339702,-0.006730353103299842,-0.09734135403627546,0.00012053569477719212,0.0012010562622854649,0.001073617188292575,-0.3057547855359176,-0.3514610479780999,0.2385380858321212,0.2591837346069271,0.040276468947736205,1,1,1,1,0,0,0,0,0,0,-0.09376052033644489
900,scaled,44,3.839724354387525,1.2222222222222223,600,750,-0.057833862149841486,-0.006754956590414939,-0.13976125393676306,-0.05783882045519337,-0.006225997183694162,-0.1398128826039186,-0.05782765200439738,-0.006924540116051529,-0.13493429321963415,0.00014291046341034092,0.001241034493184752,0.0013474149109358458,-0.4195441974848062,-0.3787004152687275,0.24614033773075825,0.26575047600720364,0.04276101195586318,1,1,1,1,0,0,0,0,0,0,-0.1330062973463481
900,scaled,45,3.9269908169872414,1.25,600,750,-0.058827063663111016,-0.007077293784407874,-0.17002351155166895,-0.05886010728187503,-0.00668441266793892,-0.17000009377002342,-0.05886272264491313,-0.007162151789627712,-0.16351760037572183,0.00010814538893329922,0.0012645380543143741,0.0013158288714496535,-0.5118424871436411,-0.4051036909671314,0.25912130714496634,0.2778108541585331,0.04683098702464827,1,1,1,1,0,0,0,0,0,0,-0.16294621776726106
900,scaled,46,4.014257279586958,1.2777777777777777,600,750,-0.059723335349537374,-0.007502829522396124,-0.18499826804666608,-0.05971863380967362,-0.007419373869198238,-0.18485846916552673,-0.059721750269604516,-0.007475267897875043,-0.1775346812277124,6.737444673503984e-05,0.0013178779493800514,0.0016356991636557738,-0.5720462119015495,-0.470617217851674,0.27735273118605797,0.2955661280271236,0.05213159280880246,1,1,1,1,0,0,0,0,0,0,-0.17749543852426997
900,scaled,47,4.101523742186674,1.3055555555555556,600,750,-0.06040873743395566,-0.008023590690774223,-0.17970559088582774,-0.060396915175215775,-0.008342673419887902,-0.1795743959698489,-0.060434523319362166,-0.00790797659275587,-0.17254867013169284,4.159806589425219e-05,0.0012946936113803018,0.00208453145290749,-0.5830458455143657,-0.6625879803538859,0.29981960983712685,0.3178152930823576,0.05846856967477622,1,1,1,1,0,0,0,0,0,0,-0.17168200019505353
900,scaled,48,4.1887902047863905,1.3333333333333333,600,750,-0.060780245007352844,-0.008591669676615038,-0.15147988327018383,-0.060778340404618277,-0.009154847245640824,-0.1516484968739695,-0.06077597553423398,-0.008484994212041033,-0.14516424475811662,1.3240310123792398e-05,0.0012378334864148353,0.0016862033056471715,-0.5264354764977698,-0.5142865692895207,0.32589867782741655,0.34418770434560564,0.06602029365262051,1,1,1,1,0,0,0,0,0,0,-0.1428882135935688
900,scaled,49,4.276056667386107,1.361111111111111,600,750,-0.0608140123587258,-0.009143967644177832,-0.10308274489410889,-0.060815081791571135,-0.009474920759977308,-0.10301966383938524,-0.06080618704722437,-0.009153914178600618,-0.09904373721020097,4.8641986894679135e-06,0.001308767562242968,0.0013286909127225022,-0.38723262742107334,-0.517131714772966,0.3482198652034275,0.3668077455123475,0.07303554283178676,1,1,1,1,0,1,0,0,0,0,-0.09393877724993105
900,scaled,50,4.363323129985823,1.3888888888888888,600,750,-0.06062534835071611,-0.009702906273296645,-0.04475038209974167,-0.06062544121019206,-0.009386875852520168,-0.04522623994320562,-0.06061722034913452,-0.009788762702624203,-0.04426931667615064,2.901599642002317e-06,0.0012427650280029002,0.0007405892189181681,-0.17363552759632364,-0.2328832039780236,0.3567175910710232,0.37197598130637355,0.08005609421557013,1,1,1,1,0,1,0,0,0,0,-0.035047475826445025
900,scaled,51,4.4505895925855405,1.4166666666666667,600,750,-0.06027091481304505,-0.010450323432929648,-0.0041971343365114384,-0.06027067334441155,-0.009913428206659157,-0.003997874666096183,-0.06026343613499489,-0.01042288914945325,-0.004586323979641907,2.0778058304540825e-06,0.00130811680825281,0.0005552135395291459,0.01705678965739667,0.03887442218689918,0.35988585858209304,0.37069284355230886,0.08747854552589769,1,1,1,1,0,1,0,0,0,0,0.0062531890964182095
900,scaled,52,4.537856055185257,1.4444444444444444,600,750,-0.05978800222824017,-0.011488337194661665,0.011749579868827064,-0.05978814635010967,-0.011716711526997303,0.012050496034650072,-0.05978155779205421,-0.011461412985907273,0.011215765239926234,1.7384227143230069e-06,0.0012281371813636366,0.0004345766187103077,0.039918201271037734,-0.0011867388347243657,0.3989522306802619,0.41263410502353076,0.10455462460388883,1,1,1,1,1,1,1,0,0,0,0.02323791706348873
900,scaled,53,4.625122517784973,1.4722222222222223,600,750,-0.05920325504222246,-0.012630021750488168,0.008397805763325352,-0.05920311142716009,-0.013019632423555296,0.008987547065261062,-0.0591979022348694,-0.012862802288355832,0.007775737449318305,1.2936486727954666e-06,0.0013083372309994259,0.0016469039373265262,-0.09383005486658147,-0.37112024308051017,0.6646244419667574,0.6991376597460606,0.18219250673697102,1,1,1,1,1,1,0,0,0,0,0.02102782751381352
900,scaled,54,4.71238898038469,1.5,600,750,-0.058536493365362416,-0.014199361080327825,0.004915272182064714,-0.05853637873557956,-0.013798066908609612,0.005228504557745121,-0.05853236525881946,-0.01402210274835148,0.005083445896362512,1.018903296387541e-06,0.0013401506321007936,0.001491330605364669,-0.15688556535173778,-0.004259107806430906,0.73198056398373,0.7547112174022033,0.20917981071982544,1,1,1,1,1,1,0,0,0,0,0.019114633262392537
900,scaled,55,4.799655442984406,1.5277777777777777,600,750,-0.057803334042488136,-0.016003961479782336,0.0014295461201215337,-0.0578034247262496,-0.016140476900714646,0.0012198827726598433,-0.057800653305182276,-0.016175437813615086,0.000692687793923025,7.316723605876874e-07,0.0012995629774890157,0.001089078295510247,-0.1728630262965391,-0.16897327789115246,0.74659405795739,0.7632626502768046,0.219554787156606,1,1,0,1,1,1,0,0,0,0,0.01743350759990387
900,scaled,56,4.886921905584122,1.5555555555555556,600,750,-0.05701690225166998,-0.018256327069434745,-0.002522791199906946,-0.057016870075329504,-0.01834944243118919,-0.003281782562116035,-0.05701566526976135,-0.01812653983439203,-0.0038091495270836232,4.4774240903072693e-07,0.0013127906215298878,0.0017035215933748032,-0.1801222975473128,-0.4588136655086268,0.7420535773455915,0.7557647460982898,0.22104511283347314,1,1,0,1,0,1,0,0,0,0,0.0157335358695278
900,scaled,57,4.974188368183839,1.5833333333333333,600,750,-0.05618809781052943,-0.02119818674348695,-0.00633829002781901,-0.05618803628287283,-0.021121224203089907,-0.007020531373750792,-0.05618841488556571,-0.021258691471976367,-0.007247800889544777,1.758999933348937e-07,0.0011483358898831918,0.0016177147660248296,-0.17786130231848785,-0.4364242336157682,0.7269180935202078,0.7391618613328702,0.2180527073936148,1,1,1,1,0,1,0,0,0,0,0.014859896715667939
900,scaled,58,5.061454830783555,1.611111111111111,600,750,-0.05532684640748416,-0.025093694269950215,-0.009573421114411498,-0.055326796954040615,-0.024535459536151345,-0.010062516602356571,-0.05532875516192663,-0.02526023801925513,-0.010192637426352956,5.486187114323027e-07,0.0010615704698359214,0.0013630714166507664,-0.16688380154449278,-0.36165429945772803,0.7036910885440365,0.7152333189149789,0.2111559134231919,1,1,1,1,0,1,0,0,0,0,0.015520273155538717
900,scaled,59,5.148721293383272,1.6388888888888888,600,750,-0.05444242834728832,-0.030261116999452543,-0.012156229043947645,-0.054442310958401775,-0.02992950306957774,-0.012784383081199186,-0.05444618100081329,-0.030232624477297864,-0.01299990521806667,8.822068405245354e-07,0.0012636148354301761,0.0014334340240612486,-0.15197534645379368,-0.40767975257701766,0.6728153195910006,0.6841757583352219,0.1997907894445339,1,1,1,1,0,1,0,0,0,0,0.018104887955504897
900,scaled,60,5.235987755982989,1.6666666666666667,600,750,-0.053544187131819444,-0.03756478633172288,-0.014182937668956124,-0.053544130511074865,-0.038046052547079816,-0.014397278619601134,-0.05355000704543292,-0.03798156546095767,-0.01472642434996659,1.1199997922220484e-06,0.0011878394100269876,0.0008957972390858798,-0.12946040583046575,-0.18904691753067623,0.6338915209981136,0.6455460640576741,0.18473403675186578,1,1,1,1,0,1,0,0,0,0,0.023381848662766755
900,scaled,61,5.323254218582705,1.6944444444444444,600,750,-0.05264131378802111,-0.04775034018310165,-0.01642686105379303,-0.05264111668977393,-0.04746544691276723,-0.016108487787004955,-0.05264932142910736,-0.048030513572127995,-0.01661011262602455,1.7603309236044473e-06,0.0009320280391053384,0.0010836054707591188,-0.11287059870831191,-0.28482334356066813,0.5862724715274172,0.5988302580373281,0.16423513977492826,1,1,1,1,0,1,0,0,0,0,0.03132347912930862
900,scaled,62,5.410520681182422,1.7222222222222223,600,750,-0.051744469908498965,-0.06200506717691497,-0.017158860957844687,-0.0517445117548148,-0.06171443124531846,-0.01740658175851756,-0.051755002627464,-0.06224537074397339,-0.017335566553996363,2.2691150603632027e-06,0.0006609594696343687,0.0008445064359334821,-0.10438261787058771,-0.17760769916030505,0.529800688186783,0.5439003793129031,0.14091933197135278,1,1,1,1,0,1,0,0,0,0,0.03458560895065428
900,scaled,63,5.497787143782138,1.75,600,750,-0.050864901593631516,-0.080133391220642,-0.01711317824809136,-0.05086527178803306,-0.08015366528496087,-0.016716971771669132,-0.05087829927009931,-0.0801629273244663,-0.017655383518101093,2.4539328663392146e-06,0.00014564430498208158,0.0010107050549609982,-0.07981438949755398,-0.25827351064857423,0.4654084900197718,0.4813423262373095,0.11653884862260028,1,1,1,1,0,1,0,0,0,0,0.033751723345540156
900,scaled,64,5.585053606381854,1.7777777777777777,600,750,-0.05001561325091059,-0.09723002778728525,-0.01648877458031068,-0.05001539311471827,-0.09723859587861321,-0.017161968465476154,-0.050032244010780394,-0.0972525798262302,-0.016503395188923835,3.344568707007445e-06,1.3277818732365665e-05,0.0006951220863060797,-0.06495263207655542,-0.10489779528794924,0.39438860158999944,0.4126684572252794,0.09296027983630896,1,1,1,1,0,1,0,0,0,0,0.03352683867059991
900,scaled,65,5.672320068981571,1.8055555555555556,600,750,-0.04921152280095423,-0.11246840620562788,-0.014858784414181637,-0.04921215476708762,-0.11246557276569782,-0.014587107591931594,-0.049231883108840246,-0.11247423038390146,-0.014768977910490545,3.8350417811347515e-06,3.750151784859268e-06,0.0007075458103554966,-0.036926068863590546,-0.1465104969031048,0.3187251421650707,0.33894255580250016,0.07175139491250582,1,1,1,1,0,1,0,0,0,0,0.034352738386772594
900,scaled,66,5.759586531581287,1.8333333333333333,600,750,-0.048469666619213425,-0.1262017463986163,-0.011649045293587108,-0.04847023071331767,-0.1262019003728665,-0.011488835082649057,-0.048494585306698104,-0.1262011564599506,-0.011461444869825988,4.954258042345894e-06,3.489589065014398e-06,0.00040245075608951776,-0.017630311989472038,0.03658798560082355,0.23725094601643432,0.2577696822850231,0.053997377965468614,1,1,1,1,0,1,0,0,0,0,0.036820621325626315
900,scaled,67,5.8468529941810035,1.861111111111111,600,750,-0.04781116033637523,-0.13861564919691285,-0.007700067088103977,-0.04781253364477196,-0.13861928796825254,-0.007673156921933388,-0.0478403089998932,-0.13861712073764001,-0.007428808601028697,5.831556000222837e-06,2.71486863842596e-06,0.00024055194653007077,0.0027760443701108947,0.034631532471542936,0.13916107292322796,0.15031067320717234,0.038342121228088735,1,1,1,1,0,1,0,0,0,0,0.04011109324827125
900,scaled,68,5.93411945678072,1.8888888888888888,600,750,-0.04725419340067983,-0.1498270824472562,-0.004111241048659975,-0.04725375810822477,-0.14982446296001967,-0.004163980500895074,-0.04729021758975054,-0.14983767887505614,-0.004260848783283097,7.422407839637046e-06,4.675480865801163e-06,0.00014840072413166688,0.00715276642754906,-0.010880332864928954,0.09955394578175425,0.10190772745739494,0.032171085505855714,1,1,1,1,0,1,0,0,0,0,0.043142952352019856
900,scaled,69,6.021385919380437,1.9166666666666667,600,750,-0.046817547431524574,-0.15991879945755277,-0.0034648208294427597,-0.046821027285008664,-0.1599281538827308,-0.0034935447261229937,-0.0468652315373903,-0.15994823069442757,-0.003637948007765927,9.567402385918244e-06,8.22226406824167e-06,7.526572606903793e-05,0.015084723329962382,0.003614484821667374,0.09317875038539024,0.09623529499132345,0.028936038050621418,1,1,1,1,0,1,0,0,0,0,0.043352726602081816
900,scaled,70,6.1086523819801535,1.9444444444444444,600,750,-0.046524991624755936,-0.16888366609452127,-0.00535598869834682,-0.04652452703948309,-0.16890289430140218,-0.005343727177312176,-0.04658442153101855,-0.16895660472918486,-0.005537731032369136,1.2631325173463603e-05,1.3726822005760697e-05,0.00012899060379949635,0.03264272562761226,0.022073022678149756,0.08068722849989086,0.0858357935342368,0.02295069415565427,1,1,1,1,0,1,0,0,0,0,0.04116900292640911
900,scaled,71,6.19591884457987,1.9722222222222223,600,750,-0.046385113100746625,-0.17639656580875798,-0.01093620248072824,-0.04638612181621668,-0.1763692016073056,-0.010911351737005385,-0.04644727303131505,-0.17653825285293984,-0.010963841331089463,1.7717143587933637e-05,3.526192176753207e-05,0.0001738433573481423,0.056406208909708766,0.051415005123274904,0.044918652896994704,0.05300209823040346,0.010342388431827058,1,1,1,1,0,1,0,0,0,0,0.035448910620018384
1200,scaled,0,0.0,0.0,800,1000,-0.046357848933551195,-0.1803776882649578,-0.012838250814728504,-0.04635744788542463,-0.18037858146267052,-0.012823618672246096,-0.046416043644717325,-0.18054052242281118,-0.012503714588180047,1.4320582617112498e-05,3.873050200650652e-05,0.0001306001017796609,0.09104520323001723,0.09103022140927974,0.0056383459123163695,0.009562611065195934,0.0007686358545946818,1,1,1,1,0,1,0,0,0,1,0.03351959811882269
1200,scaled,1,0.08726646259971647,0.027777777777777776,800,1000,-0.04638869188137436,-0.17638380231074238,-0.003190853439712114,-0.046389229845137415,-0.1764066678420604,-0.0031523730092017726,-0.04643317840267572,-0.17650146420068497,-0.002929143458925767,1.194862819581255e-05,1.98295391240777e-05,0.000232673391555241,0.08059747211370692,0.10489510284435749,0.21096774787312003,0.24862912827561665,0.04864366097348511,1,1,1,1,0,1,0,0,0,0,0.043197838441662244
1200,scaled,2,0.17453292519943295,0.05555555555555555,800,1000,-0.04653181967302715,-0.16889426989616127,0.006490678005298856,-0.046535684114587306,-0.1689076855711532,0.006533742783968971,-0.04657123423417835,-0.1689401862608157,0.006722257955798868,8.277301155143468e-06,9.619031013707868e-06,0.000229657109213504,0.08996441567589764,0.14405535250468465,0.42598597214664774,0.453234890708492,0.1210185862943605,1,1,1,1,1,1,0,0,0,0,0.05302249767832601
1200,scaled,3,0.2617993877991494,0.08333333333333333,800,1000,-0.0468233229102544,-0.15991777314500943,0.01715758842553932,-0.04681831939604119,-0.1599194852431685,0.017188904470760363,-0.04685474323807288,-0.15994185030489724,0.017367355257019258,7.360930738858906e-06,4.667183557571786e-06,0.00021511031149072657,0.11641555287365206,0.18434768662681628,0.5227494045852161,0.5396860338550031,0.16214773974137578,1,1,1,1,1,1,1,0,0,0,0.06398091133579373
1200,scaled,4,0.3490658503988659,0.1111111111111111,800,1000,-0.04725362507443141,-0.14982963624342419,0.028554359049055577,-0.04725193609981909,-0.14982817021858666,0.028584440141577346,-0.047281107323679815,-0.14983609649783475,0.028745726689636885,5.772652957154734e-06,2.6374916583526975e-06,0.00021340728452786534,0.14464840129414339,0.21972823121207044,0.5703042409899729,0.5822362278285638,0.18484861257099983,1,1,1,1,1,1,1,0,0,0,0.075807984123487
1200,scaled,5,0.4363323129985824,0.1388888888888889,800,1000,-0.0478103745363695,-0.138616581341388,0.04051595772039031,-0.04781068438634833,-0.13861557238446665,0.0405416136545855,-0.04783285524860138,-0.13861583908468036,0.0406735170135342,4.716243593376468e-06,1.2957491662135556e-06,0.00025785053779018435,0.16941219886986117,0.23276893611346694,0.5974546832457217,0.6073587524784891,0.19774198083763334,1,1,1,1,1,1,1,0,0,0,0.08832633225675982
1200,scaled,6,0.5235987755982988,0.16666666666666666,800,1000,-0.048469899873940736,-0.1262011632842367,0.05335917089372587,-0.04846972504100399,-0.12620215339335,0.053264150519604564,-0.048488463510842635,-0.12620086368906566,0.053486762282478326,3.7957309461517097e-06,1.7336406311074803e-06,0.00031189928289593327,0.2043967802176387,0.2754463340230882,0.610739480361506,0.6189073022513832,0.2043738254979753,1,1,1,1,1,1,1,0,0,0,0.1018290707676666
1200,scaled,7,0.6108652381980153,0.19444444444444445,800,1000,-0.0492115382799755,-0.11246748932530205,0.0663843872541042,-0.04921152806630045,-0.11246585306643958,0.06640972748456928,-0.049226824068490646,-0.11247107591877428,0.06644288432108279,2.957665076845639e-06,2.5915473633036923e-06,0.0003559525544951231,0.24091673903385624,0.3219969402262766,0.6134961607944651,0.6205800859125516,0.20607486452114435,1,1,1,1,1,1,1,0,0,0,0.1155959255340797
1200,scaled,8,0.6981317007977318,0.2222222222222222,800,1000,-0.0500155007475029,-0.09722883855049046,0.07897403502303087,-0.05001534226647919,-0.09722552936654932,0.07898601510640428,-0.05002793598194458,-0.09724735710757598,0.07900978579048254,2.5215916183984888e-06,8.364039107658372e-06,0.0003598447102591412,0.2761527857711492,0.3576632885905906,0.6100565337148509,0.6165322002419393,0.20426786484269463,1,1,1,1,1,1,1,0,0,0,0.12898953577053376
1200,scaled,9,0.7853981633974483,0.25,800,1000,-0.05086485780844299,-0.08011716052443466,0.09084686096640313,-0.050864745290702194,-0.08009065205344225,0.09085423192547348,-0.050874828433760504,-0.0801716283851877,0.0908169140012566,2.1110077012345685e-06,8.114132612793701e-05,0.0003446685263854554,0.3103396600666383,0.3701540032694291,0.6017494274059395,0.6079611426437459,0.19967274316030373,1,1,1,1,1,1,1,0,0,0,0.14171171877484612
1200,scaled,10,0.8726646259971648,0.2777777777777778,800,1000,-0.051744469803116824,-0.061987798091967784,0.10175429574474441,-0.05174446070671172,-0.06203327360256118,0.10177781601012306,-0.05175239665515527,-0.06189334847896036,0.10170984358358673,1.5078862639072987e-06,0.0006207854173391758,0.000404700159010174,0.3432116076020291,0.40892940319985105,0.5893308325592312,0.5955128017774891,0.19285431890286894,1,1,1,1,1,1,1,0,0,0,0.15349876554786124
1200,scaled,11,0.9599310885968813,0.3055555555555556,800,1000,-0.052641374413382375,-0.04770089227911157,0.11153469980955401,-0.05264144010144646,-0.04744228690824612,0.1115125700910385,-0.05264736942709644,-0.047607412955351404,0.11144288235988735,1.2279812461671313e-06,0.0008407079275814175,0.00041051522495269555,0.3733812704561763,0.4169775515032039,0.5732973253423439,0.5796162322301518,0.18437086603184136,1,1,1,1,1,1,1,0,0,0,0.15923559208866558
1200,scaled,12,1.0471975511965976,0.3333333333333333,800,1000,-0.053544130399207475,-0.03759264678065505,0.12012550021825076,-0.05354414493124886,-0.03786942392749582,0.12020594261256379,-0.05354851411277644,-0.037502964082694025,0.11999386903462837,8.663322431379239e-07,0.0008827103975371786,0.0004592920703240938,0.4013487551840911,0.4544234633269196,0.5539553683076932,0.5605860305413218,0.17464268866306557,1,1,1,1,1,1,1,0,0,0,0.1577181469989058
1200,scaled,13,1.1344640137963142,0.3611111111111111,800,1000,-0.05444244825158073,-0.03044752097093061,0.12719214409578816,-0.054442415928158724,-0.030204295710835438,0.1270734267725043,-0.0544452903338089,-0.030249262581987284,0.1271085013321078,6.125083153937783e-07,0.0009643696696487458,0.0005241250493358829,0.42625000259106105,0.48846606859657815,0.5315927494273796,0.5386881271444909,0.16411022040904938,1,1,1,1,1,1,1,0,0,0,0.15763966506671878
1200,scaled,14,1.2217304763960306,0.3888888888888889,800,1000,-0.05532680804587192,-0.025244528689052664,0.13250568561913753,-0.05532681048442522,-0.025529035299939603,0.13236260163371638,-0.05532827289708785,-0.025340350668144586,0.1324888185451783,3.476875563429571e-07,0.0009421292308616873,0.0006087717533126702,0.4501760392058447,0.5475438390996267,0.5062968999244326,0.5141300154756832,0.15290607245982055,1,1,1,1,1,1,1,0,0,0,0.1577502143081902
1200,scaled,15,1.3089969389957472,0.4166666666666667,800,1000,-0.05618804535132837,-0.02134342563895965,0.13545989184960644,-0.05618806434409288,-0.021638969642688043,0.1352731996046085,-0.056188256795620624,-0.021186954650445934,0.13542360094299585,1.262916090871702e-07,0.0009326752125661288,0.0006170944375561982,0.46944486751499964,0.5470586998787856,0.47812054996129405,0.48702339170046244,0.14160806541088383,1,1,1,1,1,1,1,0,0,0,0.15680331748856607
1200,scaled,16,1.3962634015954636,0.4444444444444444,800,1000,-0.05701687559471108,-0.018276783773582942,0.135254645629531,-0.05701682977987058,-0.01855539320810466,0.13519001890073237,-0.0570159236778348,-0.018224590543346898,0.1350844136545656,2.6137394473074727e-07,0.0008958743796351615,0.0005210533652210136,0.48446563918161717,0.4856652881563782,0.446590443933341,0.4571409365927872,0.13002186325090323,1,1,1,1,1,1,1,0,0,0,0.15353142940311393
1200,scaled,17,1.48352986419518,0.4722222222222222,800,1000,-0.05780333923933945,-0.01606409394267892,0.13076401305357604,-0.05780333770626266,-0.015945527331062873,0.13097373038686552,-0.0578013307652396,-0.016079147478646333,0.13070055518601864,5.061434443162649e-07,0.0009368236636248771,0.0006131151790270128,0.494587414674876,0.5414314839133783,0.4099806218854098,0.42323562264710884,0.117022117523891,1,1,1,1,1,1,1,0,0,0,0.14682810699625495
1200,scaled,18,1.5707963267948966,0.5,800,1000,-0.05853646215478629,-0.014049430856124206,0.12067531025466646,-0.058536494836156715,-0.01416227333949984,0.12052583380601098,-0.05853332270999896,-0.014217967631050522,0.12100217513229607,6.834956309473283e-07,0.000920091879957426,0.0007083414678269728,0.4870589941916469,0.6026516391154818,0.3626109283506225,0.3806159884371543,0.10129383524885902,1,1,1,1,1,1,1,0,0,0,0.13472474111079066
1200,scaled,19,1.658062789394613,0.5277777777777778,800,1000,-0.05920322397025716,-0.01277090322944571,0.10574383410938776,-0.05920315334493964,-0.012629640771169386,0.10591546898930165,-0.059199157325764584,-0.012631993096060983,0.10593554541695074,8.217199319107693e-07,0.0009450885306505619,0.00045585464891678695,0.4428962903643759,0.4269660127164193,0.2808765334042009,0.3078184262957858,0.0747235924105404,1,1,1,1,1,1,1,0,0,0,0.11851473733883347
1200,scaled,20,1.7453292519943295,0.5555555555555556,800,1000,-0.05978802954639148,-0.011454950418920896,0.08856420818369455,-0.05978809475053734,-0.01145818980473879,0.08860130347449129,-0.05978315268735171,-0.011549641465551536,0.08856970005313491,1.2168170794163435e-06,0.0009153180218582132,0.00032079956941456766,0.2974843363174653,0.29260896788369245,0.08281293376589102,0.09311165438446485,0.01885742022313551,1,1,1,1,1,1,1,1,1,0,0.10001915860261545
1200,scaled,21,1.832595714594046,0.5833333333333333,800,1000,-0.060270808210731844,-0.010511346680214905,0.0780404093511822,-0.06027068628383678,-0.010776888899042287,0.07840801179586801,-0.060264936054194,-0.010563935813787924,0.07887174089100393,1.1614300872569983e-06,0.0009316217873692328,0.00036906779171941295,0.23036991064725623,0.13721314000343,0.19284888764997138,0.22158397446720518,0.03416336115320408,1,1,1,1,1,1,1,0,0,0,0.0885517560313971
1200,scaled,22,1.9198621771937625,0.6111111111111112,800,1000,-0.060625142572543964,-0.00967275521194085,0.08077357007028173,-0.06062529748039865,-0.009457157129007403,0.07722638878993074,-0.06061908026242258,-0.009619541539655687,0.07976307919835499,1.8976696328984466e-06,0.000992483394531828,0.0005022057176438666,0.3827867904245207,0.4007050844504825,0.40835440338138695,0.4452295486884933,0.08575138244130456,1,1,1,1,1,1,1,0,0,0,0.09044632528222257
1200,scaled,23,2.007128639793479,0.6388888888888888,800,1000,-0.060814176419465286,-0.00900951288722208,0.08595687606955718,-0.06081382185764705,-0.008766913471890559,0.08663404321560583,-0.06080685524528143,-0.009059745631911711,0.0850453730762008,1.6889629691416164e-06,0.0009321412138918964,0.0007920860084265208,0.5127303131674182,0.5289072084042206,0.5468041566681057,0.5764517867824592,0.13256737597841975,1,1,1,1,1,1,1,0,0,0,0.09496638895677927
1200,scaled,24,2.0943951023931953,0.6666666666666666,800,1000,-0.06077862872730266,-0.008515185847680325,0.08805033940944099,-0.06077945895411312,-0.008671899879524318,0.08843108272148957,-0.060774029281415204,-0.008548156963477462,0.08704948042746413,5.825338882943509e-06,0.0009712012588457275,0.0009751865054520165,0.5679986387852556,0.5903886965011869,0.6227492546541318,0.6462721386972313,0.16464952138158398,1,1,1,1,1,0,0,0,0,0,0.09656552525712131
